法规名称,法条号,内容,时效性,一级效力级别,二级效力级别,地域(含市),实施日期,失效日期,地域,详情链接,法条ID,法规ID,标签,相似度评分,类型
最高人民法院关于审理侵犯商业秘密民事案件适用法律若干问题的规定,,"　　中华人民共和国最高人民法院公告
　　《最高人民法院关于审理侵犯商业秘密民事案件适用法律若干问题的规定》已于2020年8月24日由最高人民法院审判委员会第1810次会议通过，现予公布，自2020年9月12日起施行。
　　最高人民法院
　　2020年9月10日
　　最高人民法院关于审理侵犯商业秘密民事案件适用法律若干问题的规定
　　（2020年8月24日最高人民法院审判委员会第1810次会议通过，自2020年9月12日起施行 法释〔2020〕7号）
　　为正确审理侵犯商业秘密民事案件，根据《中华人民共和国反不正当竞争法》《中华人民共和国民事诉讼法》等有关法律规定，结合审判实际，制定本规定。",现行有效,司法解释,高法司法解释,中央,20200912,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/8192e40cd6f0e4d8d47332f75a5f3831,,8192e40cd6f0e4d8d47332f75a5f3831,"['财税##司法及单行法律专题法规##法院', '财税##司法及单行法律专题法规', '财税']",1.14996504,3
最高人民法院关于民事诉讼证据的若干规定(2019修正),第五十一条,"　举证期限可以由当事人协商，并经人民法院准许。 
　　人民法院指定举证期限的，适用第一审普通程序审理的案件不得少于十五日，当事人提供新的证据的第二审案件不得少于十日。适用简易程序审理的案件不得超过十五日，小额诉讼案件的举证期限一般不得超过七日。 
　　举证期限届满后，当事人提供反驳证据或者对已经提供的证据的来源、形式等方面的瑕疵进行补正的，人民法院可以酌情再次确定举证期限，该期限不受前款规定的期间限制。",现行有效,司法解释,高法司法解释,中央,20200501,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/21d0c4b7c7833b78c7217600f2be8693?text=51,21d0c4b7c7833b78c7217600f2be8693_51,21d0c4b7c7833b78c7217600f2be8693,"['财税##司法及单行法律专题法规##法院', '财税##司法及单行法律专题法规', '财税']",1.147078872,1
最高人民法院关于审理侵犯商业秘密民事案件适用法律若干问题的规定,第二十二条,"　人民法院审理侵犯商业秘密民事案件时，对在侵犯商业秘密犯罪刑事诉讼程序中形成的证据，应当按照法定程序，全面、客观地审查。 
　　由公安机关、检察机关或者人民法院保存的与被诉侵权行为具有关联性的证据，侵犯商业秘密民事案件的当事人及其诉讼代理人因客观原因不能自行收集，申请调查收集的，人民法院应当准许，但可能影响正在进行的刑事诉讼程序的除外。",现行有效,司法解释,高法司法解释,中央,20200912,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/8192e40cd6f0e4d8d47332f75a5f3831?text=22,8192e40cd6f0e4d8d47332f75a5f3831_22,8192e40cd6f0e4d8d47332f75a5f3831,"['财税##司法及单行法律专题法规##法院', '财税##司法及单行法律专题法规', '财税']",1.1425572,1
最高人民法院关于生态环境侵权民事诉讼证据的若干规定,第三十二条,本规定未作规定的，适用《最高人民法院关于民事诉讼证据的若干规定》。,现行有效,司法解释,高法司法解释,中央,20230901,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/e934e068e3726340c6da9a8f3932f7b3?text=32,e934e068e3726340c6da9a8f3932f7b3_32,e934e068e3726340c6da9a8f3932f7b3,"['财税##司法及单行法律专题法规##法院', '财税##司法及单行法律专题法规', '财税']",1.138587,1
最高人民法院关于适用《中华人民共和国民事诉讼法》的解释(2022修正),第二百二十条,　民事诉讼法第七十一条、第一百三十七条、第一百五十九条规定的商业秘密，是指生产工艺、配方、贸易联系、购销渠道等当事人不愿公开的技术秘密、商业情报及信息。,现行有效,司法解释,高法司法解释,中央,20220410,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/a8be8255398ec3a38327e8f07ecd18a0?text=220,a8be8255398ec3a38327e8f07ecd18a0_220,a8be8255398ec3a38327e8f07ecd18a0,"['财税##司法及单行法律专题法规##法院', '财税##司法及单行法律专题法规##民法典与民事诉讼法', '财税##司法及单行法律专题法规', '财税']",1.13615256,1
中华人民共和国民事诉讼法(2023修正),第一百三十七条,"　人民法院审理民事案件，除涉及国家秘密、个人隐私或者法律另有规定的以外，应当公开进行。
离婚案件，涉及商业秘密的案件，当事人申请不公开审理的，可以不公开审理。",现行有效,法律,法律,中央,20240101,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/f1b65a4dca3d6472206978435e2ea215?text=137,f1b65a4dca3d6472206978435e2ea215_137,f1b65a4dca3d6472206978435e2ea215,"['企业法##纠纷解决', '财税##其他法律法规##其他法律', '财税##其他法律法规', '财税', '企业法', '上市公司法##民事责任', '上市公司法', '上市公司法##上市公司']",1.1257488,1
最高人民法院关于适用《中华人民共和国刑事诉讼法》的解释(2021),第一百三十五条,"　法庭决定对证据收集的合法性进行调查的，由公诉人通过宣读调查、侦查讯问笔录、出示提讯登记、体检记录、对讯问合法性的核查材料等证据材料，有针对性地播放讯问录音录像，提请法庭通知有关调查人员、侦查人员或者其他人员出庭说明情况等方式，证明证据收集的合法性。 
讯问录音录像涉及国家秘密、商业秘密、个人隐私或者其他不宜公开内容的，法庭可以决定对讯问录音录像不公开播放、质证。 
公诉人提交的取证过程合法的说明材料，应当经有关调查人员、侦查人员签名，并加盖单位印章。未经签名或者盖章的，不得作为证据使用。上述说明材料不能单独作为证明取证过程合法的根据。",现行有效,司法解释,高法司法解释,中央,20210301,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/27f2a1c90daf9dce939acd155a8e1966?text=135,27f2a1c90daf9dce939acd155a8e1966_135,27f2a1c90daf9dce939acd155a8e1966,"['财税##司法及单行法律专题法规##法院', '财税##司法及单行法律专题法规', '财税']",1.117904448,1
最高人民法院关于适用《中华人民共和国民事诉讼法》的解释(2022修正),第九十九条,"　人民法院应当在审理前的准备阶段确定当事人的举证期限。举证期限可以由当事人协商，并经人民法院准许。 
人民法院确定举证期限，第一审普通程序案件不得少于十五日，当事人提供新的证据的第二审案件不得少于十日。 
举证期限届满后，当事人对已经提供的证据，申请提供反驳证据或者对证据来源、形式等方面的瑕疵进行补正的，人民法院可以酌情再次确定举证期限，该期限不受前款规定的限制。",现行有效,司法解释,高法司法解释,中央,20220410,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/a8be8255398ec3a38327e8f07ecd18a0?text=99,a8be8255398ec3a38327e8f07ecd18a0_99,a8be8255398ec3a38327e8f07ecd18a0,"['财税##司法及单行法律专题法规##法院', '财税##司法及单行法律专题法规##民法典与民事诉讼法', '财税##司法及单行法律专题法规', '财税']",1.1159412,1
最高人民法院关于审理申请注册的药品相关的专利权纠纷民事案件适用法律若干问题的规定,第八条,　当事人对其在诉讼中获取的商业秘密或者其他需要保密的商业信息负有保密义务，擅自披露或者在该诉讼活动之外使用、允许他人使用的，应当依法承担民事责任。构成民事诉讼法第一百一十一条规定情形的，人民法院应当依法处理。,现行有效,司法解释,高法司法解释,中央,20210705,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/4462dd2d093b9201e45fef94fcdb230a?text=8,4462dd2d093b9201e45fef94fcdb230a_8,4462dd2d093b9201e45fef94fcdb230a,"['财税##司法及单行法律专题法规##法院', '财税##司法及单行法律专题法规', '财税']",1.10164848,1
最高人民法院关于知识产权民事诉讼证据的若干规定,,"　　中华人民共和国最高人民法院公告 
　　《 最高人民法院关于知识产权民事诉讼证据的若干规定 》已于2020年11月9日由最高人民法院审判委员会第1815次会议通过，现予公布，自2020年11月18日起施行。 
　　最高人民法院 
　　2020年11月16日 
　　最高人民法院关于知识产权民事诉讼证据的若干规定 
　　（2020年11月9日最高人民法院审判委员会第1815次会议通过，自2020年11月18日起施行 法释〔2020〕12号） 
　　为保障和便利当事人依法行使诉讼权利，保证人民法院公正、及时审理知识产权民事案件，根据《 中华人民共和国民事诉讼法 》等有关法律规定，结合知识产权民事审判实际，制定本规定。",现行有效,司法解释,高法司法解释,中央,20201118,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/f8c807b8b40795f2ab6dcde8530ced6c,,f8c807b8b40795f2ab6dcde8530ced6c,"['财税##司法及单行法律专题法规##法院', '财税##司法及单行法律专题法规', '财税']",1.1012951999999998,3
