法规名称,法条号,内容,时效性,一级效力级别,二级效力级别,地域(含市),实施日期,失效日期,地域,详情链接,法条ID,法规ID,标签,相似度评分,类型
最高人民法院关于发布第39批指导性案例的通知,,"二、变更广州知识产权法院（2017）粤73民初2163号民事判决第二项为：安徽纽某公司于本判决生效之日起十日内赔偿广州天某公司、九江天某公司经济损失3000万元及合理开支40万元，华某、刘某、胡某春、朱某良对前述赔偿数额分别在500万元、3000万元、100万元、100万元范围内承担连带责任。三、驳回广州天某公司、九江天某公司的其他上诉请求。四、驳回华某、刘某、安徽纽某公司的上诉请求。二审宣判后，安徽纽某公司、华某、刘某向最高人民法院提起再审申请。　　最高人民法院于2021年10月12日作出（2021）最高法民申4025号民事裁定：驳回华某、刘某、安徽纽某公司的再审申请。　　裁判理由
　　最高人民法院认为：《中华人民共和国反不正当竞争法》（以下简称反不正当竞争法）第十七条第三款规定，因不正当竞争行为受到损害的经营者的赔偿数额，按照其因被侵权所受到的实际损失确定；实际损失难以计算的，按照侵权人因侵权所获得的利益确定。经营者恶意实施侵犯商业秘密行为，情节严重的，可以按照上述方法确定数额的一倍以上五倍以下确定赔偿数额。赔偿数额还应当包括经营者为制止侵权行为所支付的合理开支。",现行有效,司法解释,指导案例,,20231207,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/357380f50496cee1b4802c1a54e6694d,,357380f50496cee1b4802c1a54e6694d,[],1.138927608,2
最高人民法院关于审理侵犯商业秘密民事案件适用法律若干问题的规定,第八条,　被诉侵权人以违反法律规定或者公认的商业道德的方式获取权利人的商业秘密的，人民法院应当认定属于反不正当竞争法第九条第一款所称的以其他不正当手段获取权利人的商业秘密。,现行有效,司法解释,高法司法解释,中央,20200912,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/8192e40cd6f0e4d8d47332f75a5f3831?text=8,8192e40cd6f0e4d8d47332f75a5f3831_8,8192e40cd6f0e4d8d47332f75a5f3831,"['财税##司法及单行法律专题法规##法院', '财税##司法及单行法律专题法规', '财税']",1.13847312,1
中华人民共和国进出口商品检验法(2021修正),第三十五条,　国家商检部门、商检机构的工作人员违反本法规定，泄露所知悉的商业秘密的，依法给予行政处分，有违法所得的，没收违法所得；构成犯罪的，依法追究刑事责任。,现行有效,法律,法律,中央,20210429,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/1ff4f54a1e4bedcd2c3194b5a24cc48e?text=35,1ff4f54a1e4bedcd2c3194b5a24cc48e_35,1ff4f54a1e4bedcd2c3194b5a24cc48e,"['财税##其他法律法规##其他法律', '财税##其他法律法规', '财税']",1.12842372,1
中华人民共和国反不正当竞争法(2025修订),第十二条,经营者不得编造、传播或者指使他人编造、传播虚假信息或者误导性信息，损害其他经营者的商业信誉、商品声誉。,现行有效,法律,法律,中央,20251015,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/970d6f3ba30415612a79b44524a3d3cc?text=12,970d6f3ba30415612a79b44524a3d3cc_12,970d6f3ba30415612a79b44524a3d3cc,"['财税##其他法律法规##其他法律', '企业法##市场竞争规范', '财税##其他法律法规', '财税', '企业法']",1.12170408,1
中华人民共和国外商投资法,第二十三条,　行政机关及其工作人员对于履行职责过程中知悉的外国投资者、外商投资企业的商业秘密，应当依法予以保密，不得泄露或者非法向他人提供。,现行有效,法律,法律,中央,20200101,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/0ca88dea5c837b7f4daddf4c1ed48902?text=23,0ca88dea5c837b7f4daddf4c1ed48902_23,0ca88dea5c837b7f4daddf4c1ed48902,"['企业法##外资企业', '企业法']",1.0991512799999998,1
中华人民共和国反不正当竞争法(2025修订),第三十二条,经营者违反本法规定从事不正当竞争，有主动消除或者减轻违法行为危害后果等法定情形的，依法从轻或者减轻行政处罚；违法行为轻微并及时纠正，没有造成危害后果的，不予行政处罚。,现行有效,法律,法律,中央,20251015,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/970d6f3ba30415612a79b44524a3d3cc?text=32,970d6f3ba30415612a79b44524a3d3cc_32,970d6f3ba30415612a79b44524a3d3cc,"['财税##其他法律法规##其他法律', '企业法##市场竞争规范', '财税##其他法律法规', '财税', '企业法']",1.08292536,1
最高人民法院、最高人民检察院关于办理侵犯知识产权刑事案件适用法律若干问题的解释,第十七条,"  侵犯商业秘密，具有下列情形之一的，应当认定为刑法第二百一十九条规定的“情节严重”：
　　（一）给商业秘密的权利人造成损失数额在三十万元以上的；
　　（二）因侵犯商业秘密违法所得数额在三十万元以上的；
　　（三）二年内因实施刑法第二百一十九条、第二百一十九条之一规定的行为受过刑事处罚或者行政处罚后再次实施，造成损失数额或者违法所得数额在十万元以上的；
　　（四）其他情节严重的情形。
　　侵犯商业秘密，直接导致商业秘密的权利人因重大经营困难而破产、倒闭的，或者数额达到本条前款相应规定标准十倍以上的，应当认定为刑法第二百一十九条规定的“情节特别严重”。",现行有效,司法解释,联合发布司法解释,中央,20250426,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/4b617797b9c672466b957e58e639d9e5?text=17,4b617797b9c672466b957e58e639d9e5_17,4b617797b9c672466b957e58e639d9e5,"['财税##司法及单行法律专题法规##法院', '财税##司法及单行法律专题法规', '财税']",1.07174778,1
中华人民共和国民法典,第五百零一条,　当事人在订立合同过程中知悉的商业秘密或者其他应当保密的信息，无论合同是否成立，不得泄露或者不正当地使用；泄露、不正当地使用该商业秘密或者信息，造成对方损失的，应当承担赔偿责任。,现行有效,法律,法律,中央,20210101,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/55dceb7d83a1c90e3fe9c141b1118193?text=501,55dceb7d83a1c90e3fe9c141b1118193_501,55dceb7d83a1c90e3fe9c141b1118193,"['企业法##内资企业', '建设工程法##综合', '财税##其他法律法规##其他法律', '财税##其他法律法规', '未成年保护##意外受伤', '未成年保护##校园霸凌', '企业法', '未成年保护', '建设工程法', '未成年保护##同学矛盾', '未成年保护##家庭暴力', '企业法##对外业务活动规范', '财税']",1.055969244,1
最高人民法院关于审理侵犯商业秘密民事案件适用法律若干问题的规定,第六条,"　具有下列情形之一，在正常情况下足以防止商业秘密泄露的，人民法院应当认定权利人采取了相应保密措施： 
　　（一）签订保密协议或者在合同中约定保密义务的； 
　　（二）通过章程、培训、规章制度、书面告知等方式，对能够接触、获取商业秘密的员工、前员工、供应商、客户、来访者等提出保密要求的； 
　　（三）对涉密的厂房、车间等生产经营场所限制来访者或者进行区分管理的； 
　　（四）以标记、分类、隔离、加密、封存、限制能够接触或者获取的人员范围等方式，对商业秘密及其载体进行区分和管理的； 
　　（五）对能够接触、获取商业秘密的计算机设备、电子设备、网络设备、存储设备、软件等，采取禁止或者限制使用、访问、存储、复制等措施的； 
　　（六）要求离职员工登记、返还、清除、销毁其接触或者获取的商业秘密及其载体，继续承担保密义务的； 
　　（七）采取其他合理保密措施的。",现行有效,司法解释,高法司法解释,中央,20200912,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/8192e40cd6f0e4d8d47332f75a5f3831?text=6,8192e40cd6f0e4d8d47332f75a5f3831_6,8192e40cd6f0e4d8d47332f75a5f3831,"['财税##司法及单行法律专题法规##法院', '财税##司法及单行法律专题法规', '财税']",1.051199196,1
中华人民共和国刑法修正案(十一),第二十二条,"将刑法第二百一十九条修改为：“有下列侵犯商业秘密行为之一，情节严重的，处三年以下有期徒刑，并处或者单处罚金；情节特别严重的，处三年以上十年以下有期徒刑，并处罚金： 
　　“（一）以盗窃、贿赂、欺诈、胁迫、电子侵入或者其他不正当手段获取权利人的商业秘密的； 
　　“（二）披露、使用或者允许他人使用以前项手段获取的权利人的商业秘密的； 
　　“（三）违反保密义务或者违反权利人有关保守商业秘密的要求，披露、使用或者允许他人使用其所掌握的商业秘密的。 
　　“明知前款所列行为，获取、披露、使用或者允许他人使用该商业秘密的，以侵犯商业秘密论。 
　　“本条所称权利人，是指商业秘密的所有人和经商业秘密所有人许可的商业秘密使用人。”",现行有效,法律,法律,中央,20210301,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/ded1c465c267b8c501bb4024a34868af?text=22,ded1c465c267b8c501bb4024a34868af_22,ded1c465c267b8c501bb4024a34868af,[],1.02115764,1
