法规名称,法条号,内容,时效性,一级效力级别,二级效力级别,地域(含市),实施日期,失效日期,地域,详情链接,法条ID,法规ID,标签,相似度评分,类型
最高人民检察院发布“检察为民办实事”——行政检察与民同行系列典型案例(第八批),,　　某市人民检察院经调阅行政处罚卷宗和执行卷宗材料，询问行政执法人员，走访电动车生产公司，了解经营主体具体进货、退货数量，与案涉电动车经营主体沟通，了解其电动车经营情况等调查核实，查明：某市市场监督管理局因相同行为、以相同理由作出8件行政处罚决定中，对张某、董某的行政处罚按照货值金额3倍顶格处罚，其余案件均以货值金额2倍处罚；对杨某、付某的行政处罚处罚数量与当事人进货单据存在不一致，同时未予考虑当事人退货事实；实施行政处罚时，均未责令当事人限期改正；对田某行政处罚案中，在田某对行政处罚提起诉讼未审结的情况下，申请法院强制执行。检察机关审查认为：1.某市市场监督管理局对同时、同地、同行为，违法情节和社会危害程度相当的案件，适用不同处罚幅度存在不合理性。2.根据《中华人民共和国产品质量法》第十七条和《中华人民共和国行政处罚法》（2017）第二十三条的规定，某市市场监督管理局依照《中华人民共和国产品质量法》第四十九条实施行政处罚时，未责令当事人限期改正违反法律规定。,现行有效,司法解释,指导案例,,20221010,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/b6db8939df63b0d570cac971d982da6a,,b6db8939df63b0d570cac971d982da6a,[],1.14180486,2
中华人民共和国反有组织犯罪法,第七十六条,　有关单位和个人对依照本法作出的行政处罚和行政强制措施决定不服的，可以依法申请行政复议或者提起行政诉讼。,现行有效,法律,法律,中央,20220501,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/bf04fa2c216b9e0d624456ab05afd38f?text=76,bf04fa2c216b9e0d624456ab05afd38f_76,bf04fa2c216b9e0d624456ab05afd38f,[],1.1363883,1
中华人民共和国行政处罚法(2021修订),第四十四条,　行政机关在作出行政处罚决定之前，应当告知当事人拟作出的行政处罚内容及事实、理由、依据，并告知当事人依法享有的陈述、申辩、要求听证等权利。,现行有效,法律,法律,中央,20210715,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/0c15f68cf89e1339125e9f41d5d31c67?text=44,0c15f68cf89e1339125e9f41d5d31c67_44,0c15f68cf89e1339125e9f41d5d31c67,"['财税##财政法规', '财税##其他法律法规##其他法律', '财税##其他法律法规', '财税', '证券行业法规']",1.12933836,1
最高人民检察院发布行政检察与民同行系列典型案例(第十五批)——“检察护企”行政检察典型案例,,某县检察院在办理某县综合执法局申请强制执行对某集团有限公司罚款行政处罚非诉执行监督案中，发现案涉行政处罚存在“小过重罚”、过罚不当违法情形，遂依法启动监督程序。　　调查核实。检察机关调查查明，某集团有限公司于某县综合执法局巡查当日即对违法行为进行整改，且在此之前未曾发生过相同违法行为。某县综合执法局直接以公告送达方式向某集团有限公司送达行政处罚事先告知书，且未告知该公司有要求听证的权利；作出行政处罚决定后，又直接以公告方式向某集团有限公司送达涉案行政处罚决定书、履行义务催告书，后向县法院申请强制执行。另查明，某县综合执法局在处理其他相同违法行为案件中，一般作出处以罚款1万元至2万元的行政处罚决定。　　监督意见。某县检察院审查认为：1.某县综合执法局作出涉案行政处罚决定时，虽然考虑到某集团公司在此之前未曾发生过相同违法行为，具有从轻情节，但作出4万元罚款仍有违过罚相当原则，存在过罚不当、同案不同罚的违法情形。,现行有效,司法解释,指导案例,,20240708,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/a6c5eb0c7f506d6a06ca89b947f9e14b,,a6c5eb0c7f506d6a06ca89b947f9e14b,[],1.124790792,2
最高人民法院行政审判庭关于行政处罚的加处罚款在诉讼期间应否计算问题的答复,,"　　最高人民法院行政审判庭关于行政处罚的加处罚款在诉讼期间应否计算问题的答复 
　　（〔2005〕行他字第29号） 
　　云南省高级人民法院： 
　　你院云高法报〔2005〕第115号《云南省高级人民法院关于在行政案件执行中如何适用行政诉讼法第四十四条的请示》收悉。经研究，答复如下： 
　　根据《中华人民共和国行政诉讼法》的有关规定，对于不履行行政处罚决定所加处罚款属于执行罚，在诉讼期间不应计算。 
　　此复。 
　　2007年4月27日",现行有效,司法解释,司法解释性质文件,中央,20070427,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/4351c5d1c4b02db991169c77deaed7d1,,4351c5d1c4b02db991169c77deaed7d1,[],1.12170408,2
最高人民检察院发布“检察为民办实事”——行政检察与民同行系列典型案例(第三批),,某市人民法院在对行政处罚决定的合法性审查过程中，未充分考量行政比例原则在行政执法中的运用，且在作出准予强制执行裁定前发现行政行为存在损害被执行人合法权益的情形，未听取当事人意见。2019年6月10日，某市人民检察院向某市人民法院发出检察建议，建议法院依法纠正违法情形，人民法院采纳检察建议撤销原裁定，但某市自规局并未撤销或者变更行政处罚决定，石某某于2020年4月6日向某市人民检察院申请监督。某市人民检察院办理期间召开有人大代表、人民监督员、市法院、农村农业局、银行相关人员及案件当事人等参加的调处会，围绕行政机关是否应当撤销对某家庭农场的行政处罚决定及恢复企业征信的事项开展调处。调处会认为，某市自规局在作出行政处罚决定前未经单位领导集体讨论决定违反法定程序。法院和金融部门就恢复征信予以解答和对接。某市人民检察院就违法情形向某市自规局发出检察建议后，某市自规局撤销行政处罚决定书，表示今后将高度重视执法程序，细化执法流程，避免行政执法案件出现偏差，并尽快办理用地手续，确保某家庭农场合法经营。,现行有效,司法解释,指导案例,,20211123,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/c0ea26a3a6cc927ae5de41ec86e203c3,,c0ea26a3a6cc927ae5de41ec86e203c3,[],1.11563532,2
中华人民共和国行政处罚法(2021修订),第七条,"　公民、法人或者其他组织对行政机关所给予的行政处罚，享有陈述权、申辩权；对行政处罚不服的，有权依法申请行政复议或者提起行政诉讼。 
公民、法人或者其他组织因行政机关违法给予行政处罚受到损害的，有权依法提出赔偿要求。",现行有效,法律,法律,中央,20210715,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/0c15f68cf89e1339125e9f41d5d31c67?text=7,0c15f68cf89e1339125e9f41d5d31c67_7,0c15f68cf89e1339125e9f41d5d31c67,"['财税##财政法规', '财税##其他法律法规##其他法律', '财税##其他法律法规', '财税', '证券行业法规']",1.11140442,1
最高人民检察院发布十起全国检察机关行政诉讼监督典型案例,,"　　西藏自治区某市人民检察院在履行行政诉讼监督职能中，发现该市某交通综合执法队制作的×交执法罚〔2020〕74号《行政处罚决定书》系格式文书，在法律修订后未及时更新法律适用条款，并了解到该交通综合执法队普遍使用该格式文本作出行政处罚决定，需要及时整改，遂按照社会治理类检察建议监督事项予以立案。　　【检察机关办理情况】
　　调查核实。某市人民检察院由点及面，对某交通综合执法队所作行政处罚进行全面阅卷审查，并听取了行政相对人的意见。经查，某交通综合执法队制作的《行政处罚决定书》普遍存在以下问题：一是引用法律条文不符合规定。该交通综合执法队制作的《行政处罚决定书》引用法律条文仅写明法律法规的章、节，未写明条、款、项、目。二是告知行政相对人提出行政诉讼的期限错误。2014年修改的行政诉讼法将起诉期限由三个月改为六个月，即第四十六条第一款规定，“公民、法人或者其他组织直接向人民法院提起诉讼的，应当自知道或者应当知道作出行政行为之日起六个月内提出”。但该交通综合执法队制作的《行政处罚决定书》在告知起诉期限时仍沿用修改前的行政诉讼法的规定。　　检察建议。",现行有效,司法解释,指导案例,,20210825,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/a326d5acadc82fd7b37a2d67735c109f,,a326d5acadc82fd7b37a2d67735c109f,[],1.111083192,2
中华人民共和国注册会计师法(2014修正),第四十一条,"　当事人对行政处罚决定不服的，可以在接到处罚通知之日起十五日内向作出处罚决定的机关的上一级机关申请复议；当事人也可以在接到处罚决定通知之日起十五日内直接向人民法院起诉。 
复议机关应当在接到复议申请之日起六十日内作出复议决定。当事人对复议决定不服的，可以在接到复议决定之日起十五日内向人民法院起诉。复议机关逾期不作出复议决定的，当事人可以在复议期满之日起十五日内向人民法院起诉。 
当事人逾期不申请复议，也不向人民法院起诉，又不履行处罚决定的，作出处罚决定的机关可以申请人民法院强制执行。",现行有效,法律,法律,中央,20140831,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/55cbb18ec1cdf92088152cd455567e46?text=41,55cbb18ec1cdf92088152cd455567e46_41,55cbb18ec1cdf92088152cd455567e46,"['财税##注册会计师法规', '财税', '证券行业法规', '财税##注册会计师法规##注册会计师其他']",1.094548272,1
最高人民法院发布10起人民法院服务保障新时代生态文明建设典型案例,,"上虞区环保局认定李兆军的养殖行为违反《浙江省畜禽养殖污染防治条例》第九条第一款，并依据该条例第二十条第一款作出行政处罚决定，证据确凿，适用法律、法规正确。一审法院判决：驳回李兆军的诉讼请求。浙江省绍兴市中级人民法院二审维持原判。　　【典型意义】
　　本案系行政相对人起诉时一并请求对规范性文件进行审查的行政诉讼案件。《行政诉讼法》第五十三条规定，“公民、法人或者其他组织认为行政行为所依据的国务院部门和地方人民政府及其部门制定的规范性文件不合法，在对行政行为提起诉讼时，可以一并请求对该规范性文件进行审查。前款规定的规范性文件不含规章。”司法实践中，由于法律对规范性文件的含义、制发主体、程序、权限以及审查内容、程度、标准等缺乏明确规定，需要统一审查标准。本案判决阐述了规范性文件的含义，并从文件制定权限、制定内容和制定程序三方面对该规范性文件的合法性问题进行充分的说理和论证，对于此类案件的审理具有较好的借鉴意义。",现行有效,司法解释,指导案例,,20180604,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/7fce8ef2ed761416ebabcbd56cdecfa5,,7fce8ef2ed761416ebabcbd56cdecfa5,[],1.079370192,2
中华人民共和国招标投标法(2017修正),第六十一条,　本章规定的行政处罚，由国务院规定的有关行政监督部门决定。本法已对实施行政处罚的机关作出规定的除外。,现行有效,法律,法律,中央,20171228,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/b008ab4e8610d99caaa097bd9a5e3445?text=61,b008ab4e8610d99caaa097bd9a5e3445_61,b008ab4e8610d99caaa097bd9a5e3445,"['建设工程法', '财税##其他法律法规##其他法律', '企业法##对外业务活动规范', '财税##其他法律法规', '建设工程法##建设工程招标投标及发包承包', '财税', '企业法']",1.0757194799999998,1
中华人民共和国行政处罚法(2021修订),第四条,　公民、法人或者其他组织违反行政管理秩序的行为，应当给予行政处罚的，依照本法由法律、法规、规章规定，并由行政机关依照本法规定的程序实施。,现行有效,法律,法律,中央,20210715,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/0c15f68cf89e1339125e9f41d5d31c67?text=4,0c15f68cf89e1339125e9f41d5d31c67_4,0c15f68cf89e1339125e9f41d5d31c67,"['财税##财政法规', '财税##其他法律法规##其他法律', '财税##其他法律法规', '财税', '证券行业法规']",1.064410764,1
中华人民共和国行政处罚法(2021修订),第六十二条,　行政机关及其执法人员在作出行政处罚决定之前，未依照本法第四十四条、第四十五条的规定向当事人告知拟作出的行政处罚内容及事实、理由、依据，或者拒绝听取当事人的陈述、申辩，不得作出行政处罚决定；当事人明确放弃陈述或者申辩权利的除外。,现行有效,法律,法律,中央,20210715,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/0c15f68cf89e1339125e9f41d5d31c67?text=62,0c15f68cf89e1339125e9f41d5d31c67_62,0c15f68cf89e1339125e9f41d5d31c67,"['财税##财政法规', '财税##其他法律法规##其他法律', '财税##其他法律法规', '财税', '证券行业法规']",1.06417572,1
2024年度十大行政检察典型案例名单,,"被追加原告未参加诉讼且未放弃实体权利的，人民法院裁定按撤诉处理损害了当事人权益。　　3.曾某诉广西壮族自治区某县市场监督管理局、某县人民政府食品行政处罚检察监督案
　　【关键词】
　　行政生效裁判监督　行政处罚　过罚相当　公开听证　行政争议实质性化解 
　　【案例简介】
　　曾某经营烟酒等杂货销售，2011年购进一件6瓶“某品牌加香葡萄酒”（保质期到2017年4月）。2018年4月，某县原食药监局接到投诉后，经核查认为曾某销售该过期葡萄酒1瓶。事后，曾某向花费78元购买了该葡萄酒的顾客退款600元，并赔礼道歉，积极配合某县原食药监局工作人员的工作。经法定程序，某县原食药监局依据《中华人民共和国食品安全法》的规定，对曾某作出行政处罚：⑴没收超过保质期的葡萄酒5瓶；⑵处以5万元的罚款。曾某认为处罚过重，提起行政诉讼。案经一审、二审、再审审查，某县人民政府、人民法院均认为，市场监管部门适用《中华人民共和国食品安全法》予以5万元罚款，系在法定起点给予处罚，已考虑了曾某违法数额较小等情节，符合过罚相当原则，不存在畸重问题。曾某向检察机关申请监督。",现行有效,司法解释,指导案例,,20250529,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/ba345b17065a4d12c56a9125abcb2c24,,ba345b17065a4d12c56a9125abcb2c24,[],1.06084716,2
最高人民检察院关于印发最高人民检察院第八批指导性案例的通知,第二十三条,　　《中华人民共和国行政处罚法》（2009年修正）,现行有效,司法解释,指导案例,,20161229,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/be8d00b4ca7fcfb34b803c7a2e908dbe?text=23,be8d00b4ca7fcfb34b803c7a2e908dbe_23,be8d00b4ca7fcfb34b803c7a2e908dbe,[],1.06060668,1
最高人民法院发布产权保护行政诉讼典型案例,,　　山东省新泰市人民法院一审认为，海纳公司购买工业用盐的行为违反了《山东省盐业管理条例》第二十一条的规定，原新泰市盐务局依据《山东省盐业管理条例》有关规定作出的行政处罚决定并无不当，故判决驳回了该公司的诉讼请求。山东省泰安市中级人民法院二审维持一审判决。海纳公司不服，向山东省高级人民法院申请再审。　　山东省高级人民法院经审理认为，地方性法规与法律、行政法规规定不一致的，应当根据法律和行政法规的规定判断被诉行政处罚决定是否正确。《中华人民共和国行政处罚法》第十一条规定，法律、行政法规对违法行为已经作出行政处罚规定，地方性法规需要作出具体规定的，必须在法律、行政法规规定的给予行政处罚的行为、种类和幅度的范围内规定。结合全国人民代表大会常务委员会法制工作委员会《关于地方性法规对法律中没有规定的行政处罚行为可否作出补充规定问题的答复》的精神，对于该条款的正确理解应当是“第一，国家已经有法律、行政法规的，地方性法规可以结合本地情况予以具体化，但是必须在法律、行政法规规定给予行政处罚的行为、种类和幅度的范围内规定。,现行有效,司法解释,指导案例,,20200727,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/6fd6e330768ff181c8182100b64e102e,,6fd6e330768ff181c8182100b64e102e,[],1.05572148,2
中华人民共和国行政处罚法(2021修订),第二条,　行政处罚是指行政机关依法对违反行政管理秩序的公民、法人或者其他组织，以减损权益或者增加义务的方式予以惩戒的行为。,现行有效,法律,法律,中央,20210715,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/0c15f68cf89e1339125e9f41d5d31c67?text=2,0c15f68cf89e1339125e9f41d5d31c67_2,0c15f68cf89e1339125e9f41d5d31c67,"['财税##财政法规', '财税##其他法律法规##其他法律', '财税##其他法律法规', '财税', '证券行业法规']",1.0486345799999999,1
最高人民检察院关于印发最高人民检察院第六十二批指导性案例的通知,,"由于B公司已将商自然资罚决字〔2020〕第25-1号行政处罚决定内容整改完毕，该局遂针对未整改到位的另外两个行政处罚决定所涉非法占地问题，于2023年2月17日依法对A公司、B公司分别予以查处，责令两公司依法整改，将非法占用的土地退还，限期拆除非法占用土地上的新建建筑物。同年11月，商城县自然资源局向法院申请强制执行。同年12月，商城县人民法院作出行政裁定，由商城县人民政府确定的组织实施机关于三个月内实施完毕。2024年4月，商城县检察院跟进调查确定涉案土地已经全部退还，违法建筑物已全部拆除。　　【指导意义】
　　（一）对因怠于申请强制执行致使行政处罚决定不再具有强制执行力，公共利益持续受到损害的，检察机关可通过行政公益诉讼督促行政机关继续履职。因行政机关怠于向人民法院申请强制执行，致使国家利益或者社会公共利益受损的，应作为不依法履职情形予以监督。经审前程序督促后，行政机关仍未采取有效措施消除公共利益受损情形的，检察机关应依法提起行政公益诉讼，请求法院依法判令行政机关采取补救措施或者重新作出行政行为，维护国家利益和社会公共利益。",现行有效,司法解释,指导案例,,20260226,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/385600dfc9c8e6ede1d1ecae1729bbbb,,385600dfc9c8e6ede1d1ecae1729bbbb,[],1.038268872,2
中华人民共和国行政处罚法(2021修订),第一条,　为了规范行政处罚的设定和实施，保障和监督行政机关有效实施行政管理，维护公共利益和社会秩序，保护公民、法人或者其他组织的合法权益，根据 宪法 ，制定本法。,现行有效,法律,法律,中央,20210715,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/0c15f68cf89e1339125e9f41d5d31c67?text=1,0c15f68cf89e1339125e9f41d5d31c67_1,0c15f68cf89e1339125e9f41d5d31c67,"['财税##财政法规', '财税##其他法律法规##其他法律', '财税##其他法律法规', '财税', '证券行业法规']",1.033566072,1
最高人民检察院关于印发最高人民检察院第五十八批指导性案例的通知,,"负责生产安全事故调查的人民政府作出批复的《事故调查报告》，是相关部门对有关单位和人员实施行政处罚或处分的依据。实施行政处罚必须以事实为依据，与违法行为的事实、性质、情节以及社会危害程度相当。当事人因不服安全监管部门作出的行政处罚决定而提起的行政诉讼案件，即使工程质量缺陷以及监理怠于履职尚未构成交通事故的主要原因，人民法院以此为由判决撤销被诉行政处罚决定的，检察机关应依法提出抗诉或者再审检察建议，确保《中华人民共和国安全生产法》《生产安全事故报告和调查处理条例》等法律法规统一正确实施。　　【相关规定】
　　《中华人民共和国行政诉讼法》第九十一条
　　《中华人民共和国安全生产法》（2009年修正）第二条、第七十三条、第七十四条（现为2021年修正后的第二条、第八十六条、第八十七条）
　　《中华人民共和国行政处罚法》（2009年修正）第三十条（现为2021年修订后的第四十条）
　　《生产安全事故报告和调查处理条例》第十九条、第二十五条、第二十七条、第三十二条、第三十七条、第四十三条
　　办案检察院：最高人民检察院　湖北省人民检察院
　　承办检察官：罗箭　张望
　　案例撰写人：汪小丽　崔晔",现行有效,司法解释,指导案例,,20250321,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/f1ab2ed0a25605723c610ac9522575ce,,f1ab2ed0a25605723c610ac9522575ce,[],1.0280309159999999,2
