法规名称,法条号,内容,时效性,一级效力级别,二级效力级别,地域(含市),实施日期,失效日期,地域,详情链接,法条ID,法规ID,标签,相似度评分,类型
最高人民法院关于适用《中华人民共和国公司法》若干问题的规定(二)(2020修正),第十九条,　有限责任公司的股东、股份有限公司的董事和控股股东，以及公司的实际控制人在公司解散后，恶意处置公司财产给债权人造成损失，或者未经依法清算，以虚假的清算报告骗取公司登记机关办理法人注销登记，债权人主张其对公司债务承担相应赔偿责任的，人民法院应依法予以支持。,现行有效,司法解释,高法司法解释,中央,20210101,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/b4f155de579ffe697a244c38b026658c?text=19,b4f155de579ffe697a244c38b026658c_19,b4f155de579ffe697a244c38b026658c,"['企业法##内资企业', '财税##司法及单行法律专题法规##公司法', '财税##司法及单行法律专题法规', '财税', '企业法', '证券行业法规', '上市公司法', '上市公司法##上市公司']",0.7015524,1
中华人民共和国公司法(2023修订),第二百二十六条,　违反本法规定减少注册资本的，股东应当退还其收到的资金，减免股东出资的应当恢复原状；给公司造成损失的，股东及负有责任的董事、监事、高级管理人员应当承担赔偿责任。,现行有效,法律,法律,中央,20240701,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/4b6623ef5d58443a55a8a693226fc7a8?text=226,4b6623ef5d58443a55a8a693226fc7a8_226,4b6623ef5d58443a55a8a693226fc7a8,"['企业法##内资企业', '财税##其他法律法规##其他法律', '财税##司法及单行法律专题法规##公司法', '财税##其他法律法规', '财税##司法及单行法律专题法规', '财税', '企业法', '证券行业法规', '上市公司法', '上市公司法##上市公司']",0.672230964,1
最高人民法院关于湖北省高级人民法院就申请人FSG汽车工业控股公司与被申请人武汉泛洲机械制造有限公司申请承认和执行奥地利联邦经济会仲裁中心SCH-5239号仲裁裁决一案请示的答复,,在泛洲公司违反约定、出现提前终止事由、合资双方失去彼此信任、公司经营目标无法实现的事实依据下，仲裁庭裁决泛洲公司实质违反2009年合资合同，其法律依据为《中华人民共和国合同法》第九十四条第（四）项，仲裁庭依据该法来判断泛洲公司是否根本违约符合我国法律规定，没有与双方的仲裁协议不符，也没有违反我国的公共政策。　　2．关于裁决第8项和第9项。　　我国有关法律法规对中外合资合同的终止规定了三种方式：一是在合资双方协商一致的情况下，合资合同终止须得到政府审批机关批准；二是在合资双方不能协商一致而由单方提出解散申请的情况下，合同终止也必须由政府审批机关批准，而解散申请须同时“提供有管辖权的人民法院或仲裁机构作出的生效判决或裁决，判决或裁决中应明确判定或裁定存在合营一方不履行合营企业合同规定的义务，致使企业无法继续经营的情形”；三是在不能通过其他途径解决的情况下，持有公司全部股东表决权百分之十以上的股东可以通过诉讼的方式直接请求人民法院解散公司。涉案裁决第8项认定FSG公司有效地终止了2009年7月8日签署的合资合同，该终止于2011年4月1日生效，属适用法律错误，违反了我国强行法的规定。,现行有效,司法解释,司法解释性质文件,中央,20151224,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/0d28e67a93d52159d84e0093d698032e,,0d28e67a93d52159d84e0093d698032e,[],0.63909252,2
最高人民法院关于发布第27批指导性案例的通知,,"公司股东对公司财产享有资产收益权，公司的对外交易活动、民事诉讼的胜败结果一般都会影响到公司的资产情况，从而间接影响到股东的收益权利。从这个角度看，股东与公司进行的民事诉讼的处理结果具有法律上的间接利害关系。但是，由于公司利益和股东利益具有一致性，公司对外活动应推定为股东整体意志的体现，公司在诉讼活动中的主张也应认定为代表股东的整体利益。因此，虽然公司诉讼的处理结果会间接影响到股东的利益，但股东的利益和意见已经在诉讼过程中由公司所代表和表达，则不应再追加股东作为第三人参加诉讼。本案中，虽然高光是博超公司的股东，但博超公司与南海岸公司、天时公司、天通公司的诉讼活动中，股东的意见已为博超公司所代表，则作为股东的高光不应再以无独立请求权的第三人身份参加该案诉讼。至于不同股东之间的分歧所导致的利益冲突，应由股东与股东之间、股东与公司之间依法另行处理。　　（生效裁判审判人员：王毓莹、曹刚、钱小红）
　　指导案例149号　
　　长沙广大建筑装饰有限公司诉中国工商银行股份有限公司广州粤秀支行、
　　林传武、长沙广大建筑装饰有限公司广州分公司等第三人撤销之诉案",现行有效,司法解释,指导案例,,20210219,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/66c481223f93141bc7e6481287908164,,66c481223f93141bc7e6481287908164,[],0.5398511039999999,2
民事案件案由规定,第二十四条,"　　313.公司减资纠纷
　　314.公司增资纠纷
　　315.公司解散纠纷
　　316.公司清算责任纠纷
　　（1）清算义务人责任纠纷
　　（2）清算组成员责任纠纷
　　317.上市公司收购纠纷",现行有效,司法解释,高法司法解释,中央,20260101,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/ed3a29d3b8d6ddb6c3ac5f0fd2e38ffd?text=24,ed3a29d3b8d6ddb6c3ac5f0fd2e38ffd_24,ed3a29d3b8d6ddb6c3ac5f0fd2e38ffd,[],0.527985552,1
最高人民法院关于审理与企业改制相关的民事纠纷案件若干问题的规定(2020修正),第十一条,"　企业在进行股份合作制改造时，参照 公司法 的有关规定，公告通知了债权人。企业股份合作制改造后，债权人就原企业资产管理人（出资人）隐瞒或者遗漏的债务起诉股份合作制企业的，如债权人在公告期内申报过该债权，股份合作制企业在承担民事责任后，可再向原企业资产管理人（出资人）追偿。如债权人在公告期内未申报过该债权，则股份合作制企业不承担民事责任，人民法院可告知债权人另行起诉原企业资产管理人（出资人）。 
　　四、企业分立",现行有效,司法解释,高法司法解释,中央,20210101,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/ebae4e6618e77a825c4497d6c2c0509f?text=11,ebae4e6618e77a825c4497d6c2c0509f_11,ebae4e6618e77a825c4497d6c2c0509f,"['财税##财政法规', '企业法##改制', '财税', '企业法', '上市公司法##民事责任', '上市公司法', '上市公司法##上市公司']",0.485338392,1
最高人民法院关于发布第二批指导性案例的通知,,根据公司法第一百八十三条和最高人民法院《关于适用〈中华人民共和国公司法〉若干问题的规定（二）》（简称《公司法解释（二）》）第一条的规定，判断公司的经营管理是否出现严重困难，应当从公司的股东会、董事会或执行董事及监事会或监事的运行现状进行综合分析。“公司经营管理发生严重困难”的侧重点在于公司管理方面存有严重内部障碍，如股东会机制失灵、无法就公司的经营管理进行决策等，不应片面理解为公司资金缺乏、严重亏损等经营性困难。本案中，凯莱公司仅有戴小明与林方清两名股东，两人各占50%的股份，凯莱公司章程规定“股东会的决议须经代表二分之一以上表决权的股东通过”，且各方当事人一致认可该“二分之一以上”不包括本数。因此，只要两名股东的意见存有分歧、互不配合，就无法形成有效表决，显然影响公司的运营。凯莱公司已持续4年未召开股东会，无法形成有效股东会决议，也就无法通过股东会决议的方式管理公司，股东会机制已经失灵。执行董事戴小明作为互有矛盾的两名股东之一，其管理公司的行为，已无法贯彻股东会的决议。林方清作为公司监事不能正常行使监事职权，无法发挥监督作用。,现行有效,司法解释,指导案例,,20120409,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/8abc42b95bde4526b19e307641d689c2,,8abc42b95bde4526b19e307641d689c2,[],0.317230044,2
最高人民法院关于适用《中华人民共和国公司法》时间效力的若干规定,第一条,"　　（六）公司法施行前作出利润分配决议，因利润分配时限发生争议的，适用公司法第二百一十二条的规定；
　　（七）公司法施行前，公司减少注册资本，股东对相应减少出资额或者股份数量发生争议的，适用公司法第二百二十四条第三款的规定。",现行有效,司法解释,高法司法解释,中央,20240701,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/84bea7ddca37970e06d72ef394632ea4?text=1,84bea7ddca37970e06d72ef394632ea4_1,84bea7ddca37970e06d72ef394632ea4,[],0.29043171599999995,1
最高人民法院关于发布第18批指导性案例的通知,,　　法院生效裁判认为：通过听取再审申请人宋文军的再审申请理由及被申请人大华公司的答辩意见，本案的焦点问题如下：1.大华公司的公司章程中关于“人走股留”的规定，是否违反了《中华人民共和国公司法》（以下简称《公司法》）的禁止性规定，该章程是否有效；2.大华公司回购宋文军股权是否违反《公司法》的相关规定，大华公司是否构成抽逃出资。　　针对第一个焦点问题，首先，大华公司章程第十四条规定，“公司股权不向公司以外的任何团体和个人出售、转让。公司改制一年后，经董事会批准后可以公司内部赠与、转让和继承。持股人死亡或退休经董事会批准后方可继承、转让或由企业收购，持股人若辞职、调离或被辞退、解除劳动合同的，人走股留，所持股份由企业收购”。依照《公司法》第二十五条第二款“股东应当在公司章程上签名、盖章”的规定，有限公司章程系公司设立时全体股东一致同意并对公司及全体股东产生约束力的规则性文件，宋文军在公司章程上签名的行为，应视为其对前述规定的认可和同意，该章程对大华公司及宋文军均产生约束力。其次，基于有限责任公司封闭性和人合性的特点，由公司章程对公司股东转让股权作出某些限制性规定，系公司自治的体现。,现行有效,司法解释,指导案例,,20180620,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/eb64d9ded9ecf3c796523a5c3f6c4a43,,eb64d9ded9ecf3c796523a5c3f6c4a43,[],0.285728412,2
最高人民法院经济审判庭关于企业开办的公司被撤销后企业是否应对公司的债务承担连带责任问题的电话答复,第一条,我院法（研）复〔１９８７〕３３号批复第二条规定：“如果企业开办的分支机构是公司，不论是否具备独立法人资格，可以根据国发〔１９８５〕１０２号通知处理。”辽宁省丹东永康开发公司（以下简称“开发公司”）系丹东市人民日用化学厂（以下简称“日化厂”，现名“华芳化妆品公司”）１９８２年１月１日和丹东永昌制药厂（后改名为“永昌化工厂”，以下简称“化工厂”）合并后，于１９８４年１０月以日化厂的名义申请开办的。该公司开办仅一年，就被当地工商行政管理局以其不具备公司条件，违法经营为由予以撤销。根据国务院国发〔１９８５〕１０２号文件第三条第一款的规定，呈报单位要对公司认真进行核实，因审核不当而造成严重后果的，要承担经济、法律责任。开发公司现已资不抵债，日化厂和化工厂对其债务应当共同承担连带责任。对于永康开发公司的债权人来讲，日化厂不能以１９８５年１月２９日已与永昌化工厂分离，并将永康开发公司划归永昌化工厂管理为由，拒绝承担开发公司的债务清偿责任。,现行有效,司法解释,司法解释性质文件,中央,19880412,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/895d20fec258c0034c28aa4da40c391e?text=1,895d20fec258c0034c28aa4da40c391e_1,895d20fec258c0034c28aa4da40c391e,[],0.28381946399999997,1
最高人民法院发布7个人民法院依法平等保护民营企业合法权益典型民商事案例,,"遂于2025年3月31日判令不得追加某投资公司为被执行人。　　典型意义
　　我国公司法规定，“公司是企业法人，有独立的法人财产，享有法人财产权。公司以其全部财产对公司的债务承担责任”“有限责任公司的股东以其认缴的出资额为限对公司承担责任”。股东有限责任制度在依法出资的股东财产与公司责任之间建立了“防火墙”，对公司制度的发展和商事交易的繁荣具有重大意义，有利于激发包括民营企业和企业家在内的市场主体的投资创业热情。本案在深入细致查明案件事实的基础上，依法判决不得追加股东为被执行人，向市场传递出明确信号，即已依法履行出资义务的民营企业股东，受股东有限责任制度的保护，激励更多民营企业家专心创业、放心投资、安心发展。　　5.某资产管理公司河南分公司诉某商贸公司金融不良债权追偿纠纷案-审慎剥离不应由改制企业承担的巨额债务，助力民营企业轻装上阵
　　基本案情
　　2003年平顶山市政府以中原集团公司五个子（分）公司改制成立某商贸公司，并对五个子（分）公司资产与负债进行界定。",现行有效,司法解释,指导案例,,20251204,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/43faa81d32be3aa8c6966d1d3feb19ee,,43faa81d32be3aa8c6966d1d3feb19ee,[],0.20115246,2
最高人民法院关于广州金丰房地产有限公司清算纠纷系列案若干问题的请示的复函,第一条,根据《商务部办公厅关于依法做好外商投资企业解散和清算工作的指导意见》（商法字〔2008〕31号）第五条的规定，《外商投资清算办法》（以下简称《清算办法》）废止前，特别清算已经开始的，特别清算程序可继续进行，清算委员会依法作出的清算报告具有法律效力。另，根据《国务院法制办公室对〈商务部关于请对中外合资经营企业合营各方出资及外商投资企业清算相关行政法规条文具体应用问题予以解释的函〉的复函》（国法函〔2005〕10号）第四条的规定，如果清算委员会未能如期提交清算报告，原审批机关应当依照《清算办法》第四十七条第一款规定予以处理。因此，原广州市对外经济贸易委员会于2000年3月批准并组织清算委员会对金丰公司进行特别清算程序合法，广州金城房地产股份有限公司以清算过程存在违法拖延清算行为为由，请求人民法院另行指定清算组对金丰公司进行清算缺乏依据，人民法院不应予以支持。同意你院对该问题的倾向性意见。,现行有效,司法解释,司法解释性质文件,中央,20101202,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/588c3e4728571b2c1a1d8873ceedf375?text=1,588c3e4728571b2c1a1d8873ceedf375_1,588c3e4728571b2c1a1d8873ceedf375,[],0.152531844,1
最高人民法院关于苏州某房地产开发有限公司与某莹公司股东知情权纠纷管辖权问题请示的复函,,某莹公司持有某公司60%股权，苏州市某地产开发经营有限公司持有某公司40%股权，凌某担任某公司董事长。某公司成立至今，从未向某莹公司分配过利润。某莹公司发现，关于某公司重大经营管理事项的变更，在没有实际召开董事会的情况下，某公司假冒某莹公司签名作出决议，并在工商部门变更登记。某莹公司的股权比例也从60%被恶意降低至25%。以上行为违背了合营《合同书》以及某公司《章程》的约定。某莹公司向某公司发函要求行使股东知情权，但某公司不予理会，故提起本案诉讼，请求判令：（1）某公司向某莹公司提供自1992年10月31日设立之日起至今历年的原始财务会计报告、会计账簿、会计凭证，董事会、股东会、监事会会议决议及记录，供某莹公司查阅、复制；（2）某公司承担本案诉讼费。　　某公司在提交答辩状期间提出管辖权异议，认为合营《合同书》明确约定：“凡因执行本合同所发生的或与本合同有关的一切争议，双方应通过友好协商解决；如果协商不能解决，应提交中国国际贸易促进委员会对外经济贸易仲裁委员会，根据该会的仲裁程序进行仲裁，仲裁裁决是终局的，对双方都具有约束力。,现行有效,司法解释,司法解释性质文件,中央,20230210,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/aac1ce2c4203a40527c6fdf0e389a23b,,aac1ce2c4203a40527c6fdf0e389a23b,[],0.151753416,2
最高人民法院发布首批依法保护外商投资权益典型案例,,"　　【基本案情】
　　北京艾某国际货运代理有限公司（以下简称北京艾某公司）是中外合资有限责任公司，德国艾某国际货运代理有限公司（以下简称德国艾某公司）持有北京艾某公司90%股权，北京惠某国际货运代理有限公司（以下简称北京惠某公司）持股10%。北京艾某公司章程规定，公司设董事会，董事会是公司的最高权力机构。董事会由3名董事组成，北京惠某公司委派1名，德国艾某公司委派2名，董事任期为三年。经委派方继续委派可以连任。董事长由德国艾某公司委派的董事担任。董事长是公司法定代表人。董事会会议每年至少召开一次，由董事长负责召集并主持。董事会会议应有三分之二以上董事出席方能举行，其中至少有双方各自委派的一名董事参加。合营企业章程的修改，合营企业的中止、解散等重要事项由出席董事会会议的董事一致通过方可作出决议。　　2020年9月15日，北京艾某公司召开线上董事会会议，因不能达成一致，德国艾某公司单方签署《董事会决议》《股东会决议》。同日，北京惠某公司单方签署《股东会决议》，解除德国艾某公司股东资格。",现行有效,司法解释,指导案例,,20250102,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/aba2675fa2b5f706737cea9c421110bf,,aba2675fa2b5f706737cea9c421110bf,[],0.11361324,2
最高人民法院关于《中华人民共和国公司法》(2004修正)有关虚假出资问题的答复,,"　　安徽省高级人民法院： 
　　你院〔2010〕皖行再终字第00006号《关于杜军、李燕以公司财产向其他公司出资是否构成虚假出资以及对〈中华人民共和国公司法〉（2004修正）第二百零八条如何理解适用问题的请示报告》收悉，经研究，提出如下意见供参考： 
　　如果公司登记申请人在申请过程中存在弄虚作假等违法情形，工商机关有权依法处罚。 
　　公司新旧股东对变动股权、增加公司资本等事宜以签订协议、修改公司章程等方式作出合法约定，新股东实际参与了公司相关事项的工商变更登记过程，变更登记前亦未提出异议的，可以认定新旧股东认可申请变更登记事项。 
　　股东的出资方式、出资比例应当根据股东之间的合法协议加以确定。 
　　请示报告所涉案件的处理，建议尽可能通过协调方式妥善解决，公平保障争议各方的合法权益。",现行有效,司法解释,司法解释性质文件,中央,20130722,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/368051f7aa3ccada598d3e8188a1c9bc,,368051f7aa3ccada598d3e8188a1c9bc,[],0.106584348,2
最高人民法院执行工作办公室函文,第二条,北京正合坊企划有限公司被撤销设立登记，即丧失了作为市场主体进行经营活动的权利，也失去了对本案的判决申请执行的主体资恪。但是，公司法人人格并不因被工商行政管理机关吊销营业执照当然终止，其法人资格必须经清算后才可终止。因此，根据《公司法》第一百九十一条的规定，本案应当对北京正合坊企划有限公司进行清算，由原股东组成的清算组作为其法人机关代表行使权利。,现行有效,司法解释,司法解释性质文件,中央,20030605,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/acb3c89fd344f967bf21238121486580?text=2,acb3c89fd344f967bf21238121486580_2,acb3c89fd344f967bf21238121486580,[],0.099236808,1
最高人民法院发布5件2025年度民商事典型案例,,"　　案例四 创新“示范判决+类案调解”机制 高效化解涉众证券纠纷-广西壮族自治区高级人民法院成功化解403件证券虚假陈述责任纠纷，实现投资者权益保护与上市公司正常经营平衡
　　案例五 协同重整全力护航保交楼与房企重生-重庆破产法庭一体化解大型房地产上市公司及其关联公司经营风险
　　案例一
　　“存续式和解”化股东僵局 司法护航民营企业持续发展新质生产力-湖北省谷城县人民法院在申请公司清算案中以调解促成专精特新中小企业持续、健康、高质量发展
　　【基本案情】
　　某海峡公司是由上市公司某集团公司持股60%、宜昌某公司持股40%，是合资企业、专精特新中小企业、高新技术企业。十余年来，股东之间争议不断。2023年12月16日，某海峡公司经营期限届满，其多次召开董事会、股东会，两个股东未能形成一致决议，无法通过修改公司章程或者经股东会决议继续存续，存在被吊销营业执照、停产停业、职工失业的风险。某集团公司向湖北省谷城县人民法院申请对某海峡公司强制清算。",现行有效,司法解释,指导案例,,20260224,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/895359b19541e56aac809fa5098ac608,,895359b19541e56aac809fa5098ac608,[],0.094881588,2
